,mag,place,time,updated,tz,url,detail,felt,cdi,mmi,alert,status,tsunami,sig,net,code,ids,sources,types,nst,dmin,rms,gap,magType,type,title,index,type,coordinates,index
0,3.58,Northern California,1075515083210,1531160612805,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21339029,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21339029&format=geojson,369,4.2,3.9,,reviewed,0,352,nc,21339029,",nc40152518,ci14026336,nc21339029,usp000ck2e,",",nc,ci,nc,us,",",associate,dyfi,focal-mechanism,impact-text,moment-tensor,nearby-cities,origin,phase-data,shakemap,",110,0.04144,0.09,29,mw,earthquake,M 3.6 - Northern California,591,Point,"[-121.5643333, 37.0988333, 6.501]",591
0,2.2,Central California,1075512625410,1483756866436,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21339022,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21339022&format=geojson,,,,,automatic,0,74,nc,21339022,",nc21339022,",",nc,",",nearby-cities,origin,phase-data,",26,0.05045,0.09,107,md,earthquake,M 2.2 - Central California,592,Point,"[-121.0941667, 35.6688333, 1.19]",592
0,2.37,Northern California,1075511394980,1483756857940,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21339020,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21339020&format=geojson,,,,,reviewed,0,86,nc,21339020,",nc21339020,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",82,0.05315,0.07,65,md,earthquake,M 2.4 - Northern California,593,Point,"[-121.5606667, 37.1578333, 2.485]",593
0,2.12,Central California,1075510935330,1483756851987,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21339018,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21339018&format=geojson,,,,,automatic,0,69,nc,21339018,",nc21339018,",",nc,",",nearby-cities,origin,phase-data,",27,0.06937,0.07,90,md,earthquake,M 2.1 - Central California,594,Point,"[-120.8221667, 35.5295, 5.27]",594
0,2.61,Central California,1075509630440,1524604099129,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21339010,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21339010&format=geojson,,,,,automatic,0,105,nc,21339010,",nc21339010,ci14026328,nn00101463,",",nc,ci,nn,",",focal-mechanism,nearby-cities,origin,phase-data,",41,0.04505,0.08,66,md,earthquake,M 2.6 - Central California,595,Point,"[-118.8141667, 38.027, 11.104]",595
0,2.15,Northern California,1075508104990,1483756838239,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21339004,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21339004&format=geojson,,,,,automatic,0,71,nc,21339004,",nc21339004,",",nc,",",nearby-cities,origin,phase-data,",17,0.06126,0.04,90,md,earthquake,M 2.2 - Northern California,596,Point,"[-123.0223333, 38.9791667, 5.937]",596
0,2.04,Central California,1075502906400,1483756831016,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21338988,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21338988&format=geojson,,,,,automatic,0,64,nc,21338988,",nc21338988,",",nc,",",nearby-cities,origin,phase-data,",21,0.06757,0.08,110,md,earthquake,M 2.0 - Central California,597,Point,"[-121.0983333, 35.6678333, 4.336]",597
0,2.87,Central California,1075501728550,1483756826020,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21338984,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21338984&format=geojson,,,,,automatic,0,127,nc,21338984,",nc21338984,usp000ck20,ci14026296,",",nc,us,ci,",",focal-mechanism,impact-text,nearby-cities,origin,phase-data,",61,0.07658,0.08,52,md,earthquake,M 2.9 - Central California,598,Point,"[-120.8135, 35.5268333, 4.008]",598
0,2.2,Central California,1075501095220,1483756819580,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21338982,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21338982&format=geojson,,,,,automatic,0,74,nc,21338982,",nc21338982,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",33,0.06486,0.1,75,md,earthquake,M 2.2 - Central California,599,Point,"[-120.8398333, 36.2705, 6.503]",599
0,2.64,"64km E of Maneadero, B.C., MX",1075499809720,1455663694887,,https://earthquake.usgs.gov/earthquakes/eventpage/ci14026288,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci14026288&format=geojson,,,,,reviewed,0,107,ci,14026288,",ci14026288,",",ci,",",nearby-cities,origin,phase-data,",5,0.8857,0.15,291,ml,earthquake,"M 2.6 - 64km E of Maneadero, B.C., MX",600,Point,"[-115.8865, 31.7595, 6.842]",600
0,2.08,Arizona,1075492611780,1535488680550,,https://earthquake.usgs.gov/earthquakes/eventpage/uu50281970,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uu50281970&format=geojson,,,,,reviewed,0,67,uu,50281970,",nn00101442,uu50281970,",",nn,uu,",",origin,phase-data,",5,0.912,0.06,261,md,earthquake,M 2.1 - Arizona,601,Point,"[-113.8891667, 36.9475, 6.14]",601
0,2.08,Central California,1075491093470,1483756807431,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21338942,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21338942&format=geojson,,,,,automatic,0,67,nc,21338942,",nc21338942,",",nc,",",nearby-cities,origin,phase-data,",33,0.02432,0.14,46,md,earthquake,M 2.1 - Central California,602,Point,"[-120.8941667, 35.6315, 8.551]",602
0,3.17,"66km E of Maneadero, B.C., MX",1075483277040,1459592308685,,https://earthquake.usgs.gov/earthquakes/eventpage/ci14026240,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci14026240&format=geojson,,,,,reviewed,0,155,ci,14026240,",usp000ck18,ci14026240,",",us,ci,",",impact-text,nearby-cities,origin,phase-data,",6,0.8818,0.15,317,ml,earthquake,"M 3.2 - 66km E of Maneadero, B.C., MX",603,Point,"[-115.8718333, 31.764, 6.883]",603
0,2.06,Central California,1075477815560,1483756792538,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21338894,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21338894&format=geojson,,,,,automatic,0,65,nc,21338894,",nc21338894,",",nc,",",nearby-cities,origin,phase-data,",28,0.06306,0.07,66,md,earthquake,M 2.1 - Central California,604,Point,"[-120.9436667, 35.6348333, 6.123]",604
0,2.25,"San Francisco Bay area, California",1075476289120,1483756784540,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21338886,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21338886&format=geojson,,,,,reviewed,0,78,nc,21338886,",nc21338886,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",29,0.109,0.08,168,md,earthquake,"M 2.3 - San Francisco Bay area, California",605,Point,"[-121.8591667, 38.0546667, 17.28]",605
0,2.27,Central California,1075469573480,1483756772562,,https://earthquake.usgs.gov/earthquakes/eventpage/nc68008334,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc68008334&format=geojson,,,,,reviewed,0,79,nc,68008334,",nc68008334,",",nc,",",nearby-cities,origin,phase-data,",8,0.1117,0.08,201,md,earthquake,M 2.3 - Central California,606,Point,"[-121.0996667, 35.7121667, 11.186]",606
0,2.33,Central California,1075468942360,1483756769124,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21338862,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21338862&format=geojson,,,,,automatic,0,84,nc,21338862,",nc21338862,",",nc,",",nearby-cities,origin,phase-data,",35,0.08739,0.11,116,md,earthquake,M 2.3 - Central California,607,Point,"[-120.9896667, 35.6193333, 5.186]",607
0,2.5,"Strait of Georgia, Washington",1075466058010,1469239001120,,https://earthquake.usgs.gov/earthquakes/eventpage/uw10604343,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw10604343&format=geojson,,,,,reviewed,0,96,uw,10604343,",usp000ck0z,uw10604343,",",us,uw,",",impact-text,origin,phase-data,",18,,0.22,228,md,earthquake,"M 2.5 - Strait of Georgia, Washington",608,Point,"[-123.0746667, 48.9621667, 18.841]",608
0,2.64,"70km SW of Alberto Oviedo Mota, B.C., MX",1075459655170,1455681012023,,https://earthquake.usgs.gov/earthquakes/eventpage/ci14026184,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci14026184&format=geojson,,,,,reviewed,0,107,ci,14026184,",ci14026184,",",ci,",",nearby-cities,origin,phase-data,",11,0.8809,0.32,308,ml,earthquake,"M 2.6 - 70km SW of Alberto Oviedo Mota, B.C., MX",609,Point,"[-115.669, 31.7671667, 0.245]",609
0,2.04,Central California,1075458339790,1483756751782,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21338836,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21338836&format=geojson,,,,,automatic,0,64,nc,21338836,",nc21338836,",",nc,",",nearby-cities,origin,phase-data,",25,0.06126,0.1,90,md,earthquake,M 2.0 - Central California,610,Point,"[-121.0716667, 35.6593333, 8.817]",610
0,2.7,Nevada,1075456776380,1524604097021,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00101428,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00101428&format=geojson,,,,,reviewed,0,112,nn,00101428,",nn00101428,",",nn,",",origin,phase-data,",6,1.07,0.1838,186.96,ml,earthquake,M 2.7 - Nevada,611,Point,"[-116.8418, 39.4021, 10.4]",611
0,2.13,Central California,1075455624280,1483756747020,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21338826,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21338826&format=geojson,,,,,automatic,0,70,nc,21338826,",nc21338826,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",40,0.01622,0.06,46,md,earthquake,M 2.1 - Central California,612,Point,"[-120.4898333, 35.9408333, 10.253]",612
0,2.3,Central California,1075452398170,1483756725039,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21338806,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21338806&format=geojson,,,,,automatic,0,81,nc,21338806,",nc21338806,",",nc,",",nearby-cities,origin,phase-data,",33,0.08198,0.08,77,md,earthquake,M 2.3 - Central California,613,Point,"[-121.0693333, 35.7196667, 6.056]",613
0,2.01,Central California,1075438214090,1483756704438,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21338772,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21338772&format=geojson,,,,,automatic,0,62,nc,21338772,",nc21338772,",",nc,",",nearby-cities,origin,phase-data,",25,0.0964,0.12,65,md,earthquake,M 2.0 - Central California,614,Point,"[-120.7888333, 35.5308333, 4.518]",614
0,2.04,Central California,1075436583290,1483756697730,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21338764,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21338764&format=geojson,,,,,automatic,0,64,nc,21338764,",nc21338764,",",nc,",",nearby-cities,origin,phase-data,",17,0.1009,0.08,81,md,earthquake,M 2.0 - Central California,615,Point,"[-121.0676667, 35.6988333, 11.186]",615
0,2.13,"10km W of Corona, CA",1075433736040,1459568886133,,https://earthquake.usgs.gov/earthquakes/eventpage/ci14026136,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci14026136&format=geojson,,,,,reviewed,0,70,ci,14026136,",ci14026136,",",ci,",",nearby-cities,origin,phase-data,",33,,0.23,50,ml,earthquake,"M 2.1 - 10km W of Corona, CA",616,Point,"[-117.6773333, 33.8725, 11.15]",616
0,2.23,offshore Central California,1075424289010,1483756684109,,https://earthquake.usgs.gov/earthquakes/eventpage/nc68008326,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc68008326&format=geojson,,,,,reviewed,0,77,nc,68008326,",nc68008326,",",nc,",",nearby-cities,origin,phase-data,",11,0.145,0.11,221,md,earthquake,M 2.2 - offshore Central California,617,Point,"[-121.2745, 35.5641667, 1.256]",617
0,2.1,Central California,1075422307700,1483756680789,,https://earthquake.usgs.gov/earthquakes/eventpage/nc68008325,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc68008325&format=geojson,,,,,reviewed,0,68,nc,68008325,",nc68008325,",",nc,",",nearby-cities,origin,phase-data,",11,0.1126,0.25,214,md,earthquake,M 2.1 - Central California,618,Point,"[-120.779, 35.5756667, 2.677]",618
0,2.35,Central California,1075422051650,1483756677594,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21338716,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21338716&format=geojson,,,,,automatic,0,85,nc,21338716,",nc21338716,",",nc,",",nearby-cities,origin,phase-data,",40,0.09279,0.08,57,md,earthquake,M 2.4 - Central California,619,Point,"[-120.7838333, 35.5778333, 0.224]",619
0,2.05,Northern California,1075417183800,1483756672520,,https://earthquake.usgs.gov/earthquakes/eventpage/nc30226930,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc30226930&format=geojson,,,,,reviewed,0,65,nc,30226930,",nc30226930,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",31,0.008108,0.07,52,md,earthquake,M 2.1 - Northern California,620,Point,"[-122.7621667, 38.8208333, 1.798]",620
0,2.02,Central California,1075417123300,1483756665821,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21338697,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21338697&format=geojson,,,,,reviewed,0,63,nc,21338697,",nc21338697,",",nc,",",nearby-cities,origin,phase-data,",28,0.04685,0.08,75,md,earthquake,M 2.0 - Central California,621,Point,"[-121.059, 35.6378333, 6.721]",621
0,2.65,Central California,1075415689150,1483756657850,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21338693,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21338693&format=geojson,,,,,reviewed,0,108,nc,21338693,",nc21338693,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",65,0.05225,0.06,47,md,earthquake,M 2.7 - Central California,622,Point,"[-120.883, 35.5908333, 6.512]",622
0,2.5,Washington,1075414116860,1469239000810,,https://earthquake.usgs.gov/earthquakes/eventpage/uw10604298,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw10604298&format=geojson,,,,,reviewed,0,96,uw,10604298,",uw10604298,",",uw,",",origin,phase-data,",5,0.0858,0.19,168,md,explosion,M 2.5 Explosion - Washington,623,Point,"[-122.8015, 46.7221667, 3.518]",623
0,2.31,Central California,1075413811530,1483756639779,,https://earthquake.usgs.gov/earthquakes/eventpage/nc30506068,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc30506068&format=geojson,,,,,automatic,0,82,nc,30506068,",nc30506068,",",nc,",",nearby-cities,origin,phase-data,",37,0.07297,0.09,38,md,earthquake,M 2.3 - Central California,624,Point,"[-120.6706667, 35.3955, 3.97]",624
0,2.01,Central California,1075412179980,1483756621266,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21338671,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21338671&format=geojson,,,,,automatic,0,62,nc,21338671,",nc21338671,",",nc,",",nearby-cities,origin,phase-data,",17,0.0973,0.06,95,md,earthquake,M 2.0 - Central California,625,Point,"[-120.4023333, 36.2426667, 7.138]",625
0,2.01,Central California,1075406237210,1483756596241,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21338636,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21338636&format=geojson,,,,,automatic,0,62,nc,21338636,",nc21338636,",",nc,",",nearby-cities,origin,phase-data,",23,0.07027,0.14,73,md,earthquake,M 2.0 - Central California,626,Point,"[-120.8025, 35.4856667, 5.508]",626
0,2.07,Northern California,1075404704030,1483756588428,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21338630,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21338630&format=geojson,,,,,automatic,0,66,nc,21338630,",nc21338630,",",nc,",",nearby-cities,origin,phase-data,",23,0.01171,0.09,46,md,earthquake,M 2.1 - Northern California,627,Point,"[-122.7406667, 38.7943333, -0.611]",627
0,2.4,Central California,1075393321770,1483756559510,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21338596,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21338596&format=geojson,,,,,reviewed,0,89,nc,21338596,",nc21338596,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",50,0.05135,0.07,105,md,earthquake,M 2.4 - Central California,628,Point,"[-121.0931667, 35.6675, 5.144]",628
0,3.4,Central California,1075359323300,1483756494330,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21338526,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21338526&format=geojson,,,,,reviewed,0,178,nc,21338526,",nc21338526,usp000cjxj,",",nc,us,",",focal-mechanism,impact-text,nearby-cities,origin,phase-data,",68,0.06757,0.09,89,ml,earthquake,M 3.4 - Central California,629,Point,"[-121.073, 35.6666667, 6.514]",629
0,2.3,Central California,1075355608580,1483756476040,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21338510,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21338510&format=geojson,,,,,reviewed,0,81,nc,21338510,",nc21338510,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",51,0.05676,0.08,99,md,earthquake,M 2.3 - Central California,630,Point,"[-121.082, 35.6563333, 9.034]",630
0,2,"12km NE of Little Lake, CA",1075352862680,1459545320073,,https://earthquake.usgs.gov/earthquakes/eventpage/ci14025812,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci14025812&format=geojson,,,,,reviewed,0,62,ci,14025812,",ci14025812,",",ci,",",nearby-cities,origin,phase-data,",19,0.03457,0.18,59,mh,earthquake,"M 2.0 - 12km NE of Little Lake, CA",631,Point,"[-117.7935, 35.9995, 1.16]",631
0,2,"12km ENE of Little Lake, California",1075347475230,1455628188543,,https://earthquake.usgs.gov/earthquakes/eventpage/ci14025796,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci14025796&format=geojson,,,,,reviewed,0,62,ci,14025796,",ci14025796,",",ci,",",nearby-cities,origin,phase-data,",14,0.03437,0.17,60,mh,earthquake,"M 2.0 - 12km ENE of Little Lake, California",632,Point,"[-117.7916667, 35.9986667, -1.19]",632
0,2.5,Central California,1075343618399,1524604095817,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00101410,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00101410&format=geojson,,,,,reviewed,0,96,nn,00101410,",nn00101410,",",nn,",",origin,phase-data,",4,0.065,0.1384,141.25,ml,earthquake,M 2.5 - Central California,633,Point,"[-117.6879, 37.2885, 15.6]",633
0,2.14,Arizona,1075343573050,1535488676570,,https://earthquake.usgs.gov/earthquakes/eventpage/uu50281940,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uu50281940&format=geojson,,,,,reviewed,0,70,uu,50281940,",uu50281940,",",uu,",",origin,phase-data,",7,0.3539,0.08,137,md,earthquake,M 2.1 - Arizona,634,Point,"[-112.9286667, 36.998, 6.03]",634
0,2.6,"7km NW of Alberto Oviedo Mota, B.C., MX",1075340302830,1455698179266,,https://earthquake.usgs.gov/earthquakes/eventpage/ci14025780,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci14025780&format=geojson,,,,,reviewed,0,104,ci,14025780,",ci14025780,",",ci,",",nearby-cities,origin,phase-data,",16,0.5595,0.47,226,ml,earthquake,"M 2.6 - 7km NW of Alberto Oviedo Mota, B.C., MX",635,Point,"[-115.2155, 32.2795, 5.984]",635
0,2.58,Central California,1075331450800,1483756442400,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21338470,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21338470&format=geojson,,,,,reviewed,0,102,nc,21338470,",nc21338470,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",45,0.05315,0.08,107,md,earthquake,M 2.6 - Central California,636,Point,"[-121.0895, 35.6538333, 5.144]",636
0,2.04,Central California,1075319695150,1483756408180,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21338424,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21338424&format=geojson,,,,,reviewed,0,64,nc,21338424,",nc21338424,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",37,0.03153,0.06,112,md,earthquake,M 2.0 - Central California,637,Point,"[-121.1148333, 35.6775, 5.194]",637
0,2.2,Central California,1075312125670,1483756399616,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21338396,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21338396&format=geojson,,,,,automatic,0,74,nc,21338396,",nc21338396,",",nc,",",nearby-cities,origin,phase-data,",19,0.07838,0.07,84,md,earthquake,M 2.2 - Central California,638,Point,"[-121.0003333, 35.6186667, 8.616]",638
0,2.3,Nevada,1075311986793,1524604093735,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00101365,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00101365&format=geojson,,,,,reviewed,0,81,nn,00101365,",nn00101365,",",nn,",",origin,phase-data,",27,0.15,0.1207,113.74,ml,earthquake,M 2.3 - Nevada,639,Point,"[-118.0802, 37.8802, 2.8]",639
0,2.1,Northern California,1075304282890,1483756381772,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21338368,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21338368&format=geojson,,,,,automatic,0,68,nc,21338368,",nc21338368,",",nc,",",nearby-cities,origin,phase-data,",5,0.4423,0.31,229,md,earthquake,M 2.1 - Northern California,640,Point,"[-122.7535, 39.2486667, 4.632]",640
0,3.4,Central California,1075299521950,1483756374220,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21338356,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21338356&format=geojson,,,,,reviewed,0,178,nc,21338356,",nc21338356,usp000cjv5,ci14025620,",",nc,us,ci,",",focal-mechanism,impact-text,nearby-cities,origin,phase-data,",45,0.09459,0.05,98,ml,earthquake,M 3.4 - Central California,641,Point,"[-118.822, 37.5241667, 3.898]",641
0,2.01,Central California,1075298495260,1483756366660,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21338349,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21338349&format=geojson,,,,,automatic,0,62,nc,21338349,",nc21338349,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",30,0.04595,0.05,43,md,earthquake,M 2.0 - Central California,642,Point,"[-121.133, 36.5725, 8.546]",642
0,2.58,Central California,1075296145010,1483756351180,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21338344,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21338344&format=geojson,,,,,reviewed,0,102,nc,21338344,",nc21338344,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",64,0.04775,0.06,43,md,earthquake,M 2.6 - Central California,643,Point,"[-121.131, 36.5721667, 8.616]",643
0,2.19,Central California,1075292082170,1483756344940,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21338336,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21338336&format=geojson,,,,,automatic,0,74,nc,21338336,",nc21338336,",",nc,",",nearby-cities,origin,phase-data,",30,0.04144,0.05,71,md,earthquake,M 2.2 - Central California,644,Point,"[-121.05, 36.4745, 4.344]",644
0,2.6,Central California,1075291600130,1483756339930,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21338333,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21338333&format=geojson,,,,,automatic,0,104,nc,21338333,",nc21338333,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",41,0.07477,0.08,52,md,earthquake,M 2.6 - Central California,645,Point,"[-120.8158333, 35.5271667, 4.71]",645
0,3.22,"11km NNE of El Sauzal, B.C., MX",1075291213720,1459592259435,,https://earthquake.usgs.gov/earthquakes/eventpage/ci14025600,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci14025600&format=geojson,,,,,reviewed,0,160,ci,14025600,",usp000cjux,ci14025600,",",us,ci,",",impact-text,nearby-cities,origin,phase-data,",13,0.6587,0.13,280,ml,earthquake,"M 3.2 - 11km NNE of El Sauzal, B.C., MX",646,Point,"[-116.6398333, 31.9948333, 6.632]",646
0,2.12,Northern California,1075274495340,1483756316930,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21338280,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21338280&format=geojson,,,,,automatic,0,69,nc,21338280,",nc21338280,",",nc,",",nearby-cities,origin,phase-data,",17,0.1559,0.18,77,md,earthquake,M 2.1 - Northern California,647,Point,"[-122.8385, 39.3573333, 3.127]",647
0,2.28,Central California,1075266439760,1483756309743,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21338266,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21338266&format=geojson,,,,,automatic,0,80,nc,21338266,",nc21338266,",",nc,",",nearby-cities,origin,phase-data,",23,0.1333,0.1,82,md,earthquake,M 2.3 - Central California,648,Point,"[-121.096, 35.7341667, 4.685]",648
0,2.22,Central California,1075263617130,1483756302384,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21338254,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21338254&format=geojson,,,,,automatic,0,76,nc,21338254,",nc21338254,",",nc,",",nearby-cities,origin,phase-data,",23,0.05676,0.09,95,md,earthquake,M 2.2 - Central California,649,Point,"[-121.0775, 35.656, 9.521]",649
0,2.23,Central California,1075253664400,1483756274708,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21338218,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21338218&format=geojson,,,,,automatic,0,77,nc,21338218,",nc21338218,",",nc,",",nearby-cities,origin,phase-data,",35,0.06577,0.09,53,md,earthquake,M 2.2 - Central California,650,Point,"[-120.9976667, 35.7343333, 8.77]",650
0,2.14,Central California,1075248250320,1483756264040,,https://earthquake.usgs.gov/earthquakes/eventpage/nc68008304,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc68008304&format=geojson,,,,,reviewed,0,70,nc,68008304,",nc68008304,",",nc,",",nearby-cities,origin,phase-data,",13,0.09009,0.15,207,md,earthquake,M 2.1 - Central California,651,Point,"[-120.801, 35.561, 5.177]",651
0,2.9,Washington,1075244973790,1469238996840,,https://earthquake.usgs.gov/earthquakes/eventpage/uw10604123,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw10604123&format=geojson,,,,,reviewed,0,129,uw,10604123,",uw10604123,",",uw,",",origin,phase-data,",8,0.08471,0.09,139,md,explosion,M 2.9 Explosion - Washington,652,Point,"[-122.7845, 46.7333333, 2.271]",652
0,2.46,Central California,1075241850570,1483756253841,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21338182,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21338182&format=geojson,,,,,automatic,0,93,nc,21338182,",nc21338182,",",nc,",",nearby-cities,origin,phase-data,",44,0.1216,0.12,71,md,earthquake,M 2.5 - Central California,653,Point,"[-121.0506667, 35.7171667, 6.155]",653
0,2.13,Northern California,1075236131180,1483756246767,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21338172,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21338172&format=geojson,,,,,automatic,0,70,nc,21338172,",nc21338172,",",nc,",",nearby-cities,origin,phase-data,",15,0.03604,0.06,86,md,earthquake,M 2.1 - Northern California,654,Point,"[-122.8783333, 38.839, 3.312]",654
0,2.19,Northern California,1075234641660,1483756239795,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21338165,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21338165&format=geojson,,,,,automatic,0,74,nc,21338165,",nc21338165,",",nc,",",nearby-cities,origin,phase-data,",14,0.02883,0.02,88,md,earthquake,M 2.2 - Northern California,655,Point,"[-122.7633333, 38.8223333, 2.39]",655
