,mag,place,time,updated,tz,url,detail,felt,cdi,mmi,alert,status,tsunami,sig,net,code,ids,sources,types,nst,dmin,rms,gap,magType,type,title,index,type,coordinates,index
0,2.2,Central California,177323099670,1481769355085,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1025725,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1025725&format=geojson,,,,,reviewed,0,74,nc,1025725,",nc1025725,",",nc,",",nearby-cities,origin,phase-data,",26,0.02252,0.08,49,md,earthquake,M 2.2 - Central California,263,Point,"[-121.2648333, 36.6451667, 2.228]",263
0,2.55,Northern California,177322943160,1481769351116,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1025724,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1025724&format=geojson,,,,,reviewed,0,100,nc,1025724,",nc1025724,",",nc,",",nearby-cities,origin,phase-data,",16,0.02973,0.03,103,md,earthquake,M 2.6 - Northern California,264,Point,"[-121.6708333, 37.2876667, 1.697]",264
0,2.5,Central California,177318409930,1481769347514,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1025723,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1025723&format=geojson,,,,,reviewed,0,96,nc,1025723,",nc1025723,",",nc,",",nearby-cities,origin,phase-data,",15,0.04414,0.05,64,md,earthquake,M 2.5 - Central California,265,Point,"[-121.1358333, 36.571, 8.716]",265
0,2.32,Northern California,177311382870,1481769340124,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1025721,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1025721&format=geojson,,,,,reviewed,0,83,nc,1025721,",nc1025721,",",nc,",",nearby-cities,origin,phase-data,",18,0.01351,0.07,67,md,earthquake,M 2.3 - Northern California,266,Point,"[-121.4936667, 39.4125, 4.48]",266
0,2.4,Northern California,177306255050,1481769336498,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1025720,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1025720&format=geojson,,,,,reviewed,0,89,nc,1025720,",nc1025720,",",nc,",",nearby-cities,origin,phase-data,",19,0.02613,0.07,61,md,earthquake,M 2.4 - Northern California,267,Point,"[-121.5036667, 39.4271667, 5.719]",267
0,2.47,"17km ENE of Maricopa, CA",177302420010,1454101148980,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3023292,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3023292&format=geojson,,,,,reviewed,0,94,ci,3023292,",ci3023292,",",ci,",",origin,phase-data,",0,0.6419,0.488,178.3,mh,earthquake,"M 2.5 - 17km ENE of Maricopa, CA",268,Point,"[-119.22, 35.089, 6]",268
0,2.38,Central California,177285775400,1481769325631,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1025717,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1025717&format=geojson,,,,,reviewed,0,87,nc,1025717,",nc1025717,",",nc,",",nearby-cities,origin,phase-data,",8,0.02973,0.01,113,md,quarry blast,M 2.4 Quarry Blast - Central California,269,Point,"[-121.6201667, 36.9035, -0.16]",269
0,2.27,"23km NNW of Tehachapi, CA",177278602150,1454102559330,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3023289,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3023289&format=geojson,,,,,reviewed,0,79,ci,3023289,",ci3023289,",",ci,",",origin,phase-data,",0,0.3319,0.298,129.5,mh,earthquake,"M 2.3 - 23km NNW of Tehachapi, CA",270,Point,"[-118.517, 35.332, 6]",270
0,2.2,"24km NNW of Tehachapi, CA",177277897380,1454102558880,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3023288,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3023288&format=geojson,,,,,reviewed,0,74,ci,3023288,",ci3023288,",",ci,",",origin,phase-data,",0,0.327,0.317,129.9,mh,earthquake,"M 2.2 - 24km NNW of Tehachapi, CA",271,Point,"[-118.518, 35.337, 6]",271
0,2.17,"San Francisco Bay area, California",177275369920,1481769318592,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1025715,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1025715&format=geojson,,,,,reviewed,0,72,nc,1025715,",nc1025715,",",nc,",",nearby-cities,origin,phase-data,",28,0.07838,0.09,89,md,earthquake,"M 2.2 - San Francisco Bay area, California",272,Point,"[-121.8573333, 37.633, 8.137]",272
0,2.27,Central California,177265699090,1481769303119,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1025711,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1025711&format=geojson,,,,,reviewed,0,79,nc,1025711,",nc1025711,",",nc,",",nearby-cities,origin,phase-data,",20,0.04054,0.11,55,md,earthquake,M 2.3 - Central California,273,Point,"[-121.4653333, 36.9253333, 5.684]",273
0,2.21,"12km NE of Arvin, CA",177255909390,1454103033340,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3023287,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3023287&format=geojson,,,,,reviewed,0,75,ci,3023287,",ci3023287,",",ci,",",origin,phase-data,",0,0.4269,0.212,261.2,mh,earthquake,"M 2.2 - 12km NE of Arvin, CA",274,Point,"[-118.735, 35.292, 6]",274
0,2.57,"49km ENE of Maneadero, B.C., MX",177255717260,1454104023560,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3023286,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3023286&format=geojson,,,,,reviewed,0,102,ci,3023286,",ci3023286,",",ci,",",origin,phase-data,",0,0.7945,0.449,287.4,mh,earthquake,"M 2.6 - 49km ENE of Maneadero, B.C., MX",275,Point,"[-116.07, 31.854, 6]",275
0,2.04,"8km S of Yucca Valley, CA",177246188380,1454102558350,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3023285,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3023285&format=geojson,,,,,reviewed,0,64,ci,3023285,",ci3023285,",",ci,",",origin,phase-data,",0,,0.218,85.1,mh,earthquake,"M 2.0 - 8km S of Yucca Valley, CA",276,Point,"[-116.437, 34.046, 3.62]",276
0,2.81,"8km S of Yucca Valley, CA",177238760100,1454101148450,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3023282,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3023282&format=geojson,,,,,reviewed,0,121,ci,3023282,",usp0000cfh,ci3023282,",",us,ci,",",origin,phase-data,",0,,0.246,52.2,ml,earthquake,"M 2.8 - 8km S of Yucca Valley, CA",277,Point,"[-116.431, 34.043, 3.9]",277
0,2.35,"8km S of Yucca Valley, CA",177236597010,1454103520250,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3023281,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3023281&format=geojson,,,,,reviewed,0,85,ci,3023281,",ci3023281,",",ci,",",origin,phase-data,",0,,0.177,98.8,mh,earthquake,"M 2.4 - 8km S of Yucca Valley, CA",278,Point,"[-116.434, 34.043, 4.49]",278
0,3.82,"8km S of Yucca Valley, CA",177235836540,1454104481400,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3023280,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3023280&format=geojson,,,,,reviewed,0,224,ci,3023280,",usp0000cfg,ci3023280,",",us,ci,",",origin,phase-data,",0,,0.287,55.4,ml,earthquake,"M 3.8 - 8km S of Yucca Valley, CA",279,Point,"[-116.432, 34.042, 3.84]",279
0,3.96,"8km S of Yucca Valley, CA",177235729940,1454104022960,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3023279,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3023279&format=geojson,,,,,reviewed,0,241,ci,3023279,",usp0000cff,ci3023279,",",us,ci,",",origin,phase-data,",0,,0.317,55.5,ml,earthquake,"M 4.0 - 8km S of Yucca Valley, CA",280,Point,"[-116.429, 34.044, 9.94]",280
0,2.15,"8km S of Yucca Valley, CA",177235664260,1454103032850,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3023278,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3023278&format=geojson,,,,,reviewed,0,71,ci,3023278,",ci3023278,",",ci,",",origin,phase-data,",0,,0.177,86.8,mh,earthquake,"M 2.2 - 8km S of Yucca Valley, CA",281,Point,"[-116.429, 34.042, 5.5]",281
0,2.94,"13km NNE of Yucaipa, CA",177232845570,1454103032340,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3023277,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3023277&format=geojson,,,,,reviewed,0,133,ci,3023277,",ci3023277,",",ci,",",origin,phase-data,",0,,0.21,52.2,mh,earthquake,"M 2.9 - 13km NNE of Yucaipa, CA",282,Point,"[-116.975, 34.132, 12.65]",282
0,3.19,Northern California,177231344780,1481769269125,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1025700,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1025700&format=geojson,,,,,reviewed,0,157,nc,1025700,",nc1025700,",",nc,",",nearby-cities,origin,phase-data,",21,0.01892,0.07,52,md,earthquake,M 3.2 - Northern California,283,Point,"[-121.5318333, 39.5146667, 8.895]",283
0,2.03,Northern California,177224190990,1481769261260,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1025698,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1025698&format=geojson,,,,,reviewed,0,63,nc,1025698,",nc1025698,",",nc,",",nearby-cities,origin,phase-data,",13,0.02613,0.06,84,md,earthquake,M 2.0 - Northern California,284,Point,"[-122.755, 38.962, -0.083]",284
0,2.66,Northern California,177224145830,1481769257134,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1025697,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1025697&format=geojson,,,,,reviewed,0,109,nc,1025697,",nc1025697,",",nc,",",nearby-cities,origin,phase-data,",21,0.01712,0.07,56,md,earthquake,M 2.7 - Northern California,285,Point,"[-121.5318333, 39.5076667, 8.438]",285
0,3.78,"22km ENE of Maricopa, CA",177222598210,1454103031800,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3023276,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3023276&format=geojson,,,,,reviewed,0,220,ci,3023276,",usp0000cfb,ci3023276,",",us,ci,",",origin,phase-data,",0,,0.6,165.8,ml,earthquake,"M 3.8 - 22km ENE of Maricopa, CA",286,Point,"[-119.177, 35.125, 6]",286
0,2.24,Northern California,177221076150,1481769253208,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1025696,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1025696&format=geojson,,,,,reviewed,0,77,nc,1025696,",nc1025696,",",nc,",",nearby-cities,origin,phase-data,",4,0.02072,0.01,188,md,earthquake,M 2.2 - Northern California,287,Point,"[-121.4783333, 39.4596667, 2.484]",287
0,2.85,Northern California,177217290330,1481769245328,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1025694,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1025694&format=geojson,,,,,reviewed,0,125,nc,1025694,",nc1025694,",",nc,",",nearby-cities,origin,phase-data,",21,0.01441,0.06,67,md,earthquake,M 2.9 - Northern California,288,Point,"[-121.4943333, 39.4145, 3.77]",288
0,3.18,Northern California,177216814660,1481769241517,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1025693,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1025693&format=geojson,,,,,reviewed,0,156,nc,1025693,",nc1025693,",",nc,",",nearby-cities,origin,phase-data,",4,0.04955,0.02,227,md,earthquake,M 3.2 - Northern California,289,Point,"[-121.504, 39.4053333, 2.994]",289
0,2.33,Northern California,177202918430,1481769237805,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1025692,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1025692&format=geojson,,,,,reviewed,0,84,nc,1025692,",nc1025692,",",nc,",",nearby-cities,origin,phase-data,",13,0.05225,0.05,160,md,earthquake,M 2.3 - Northern California,290,Point,"[-124.267, 40.443, 26.834]",290
0,2.1,Central California,177199163760,1481769226138,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1025689,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1025689&format=geojson,,,,,reviewed,0,68,nc,1025689,",nc1025689,",",nc,",",nearby-cities,origin,phase-data,",22,0.03514,0.14,56,md,earthquake,M 2.1 - Central California,291,Point,"[-121.4683333, 36.9118333, 7.128]",291
0,2.78,Northern California,177198040150,1481769222667,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1025688,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1025688&format=geojson,,,,,reviewed,0,119,nc,1025688,",nc1025688,",",nc,",",nearby-cities,origin,phase-data,",19,0.01351,0.05,62,md,earthquake,M 2.8 - Northern California,292,Point,"[-121.5046667, 39.4943333, 5.511]",292
0,2.47,Northern California,177194828360,1481769219110,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1025687,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1025687&format=geojson,,,,,reviewed,0,94,nc,1025687,",nc1025687,",",nc,",",nearby-cities,origin,phase-data,",21,0.02613,0.07,58,md,earthquake,M 2.5 - Northern California,293,Point,"[-121.511, 39.4715, 4.327]",293
0,2.42,"17km SE of Bodfish, CA",177188578500,1454101147980,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3023274,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3023274&format=geojson,,,,,reviewed,0,90,ci,3023274,",ci3023274,",",ci,",",origin,phase-data,",0,0.2168,0.231,105.5,mh,earthquake,"M 2.4 - 17km SE of Bodfish, CA",294,Point,"[-118.385, 35.458, 6]",294
0,2.51,Northern California,177186050520,1481769215537,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1025686,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1025686&format=geojson,,,,,reviewed,0,97,nc,1025686,",nc1025686,",",nc,",",nearby-cities,origin,phase-data,",21,0.02342,0.06,76,md,earthquake,M 2.5 - Northern California,295,Point,"[-121.4985, 39.3956667, 2.889]",295
0,2.48,Northern California,177183295670,1481769208248,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1025684,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1025684&format=geojson,,,,,reviewed,0,95,nc,1025684,",nc1025684,",",nc,",",nearby-cities,origin,phase-data,",10,0.05045,0.09,188,md,earthquake,M 2.5 - Northern California,296,Point,"[-124.224, 40.7211667, 10.55]",296
0,2.74,Central California,177181677860,1481769199180,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1025682,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1025682&format=geojson,,,,,reviewed,0,116,nc,1025682,",nc1025682,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",32,0.01622,0.1,52,md,earthquake,M 2.7 - Central California,297,Point,"[-121.4456667, 36.904, 7.661]",297
0,3.02,Northern California,177177811480,1481769193378,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1025681,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1025681&format=geojson,,,,,reviewed,0,140,nc,1025681,",nc1025681,",",nc,",",nearby-cities,origin,phase-data,",22,0.03063,0.06,68,md,earthquake,M 3.0 - Northern California,298,Point,"[-121.5326667, 39.4825, 7.063]",298
0,3.48,Northern California,177177748970,1481769189548,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1025680,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1025680&format=geojson,,,,,reviewed,0,186,nc,1025680,",nc1025680,",",nc,",",nearby-cities,origin,phase-data,",22,0.03063,0.08,68,md,earthquake,M 3.5 - Northern California,299,Point,"[-121.5301667, 39.482, 8.193]",299
0,3.28,"22km NNW of Tehachapi, CA",177170267130,1454104480850,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3023273,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3023273&format=geojson,,,,,reviewed,0,166,ci,3023273,",usp0000cf5,ci3023273,",",us,ci,",",origin,phase-data,",0,0.3545,0.536,143.2,ml,earthquake,"M 3.3 - 22km NNW of Tehachapi, CA",300,Point,"[-118.557, 35.314, 5.51]",300
0,2.37,Central California,177153010820,1481769178464,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1025677,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1025677&format=geojson,,,,,reviewed,0,86,nc,1025677,",nc1025677,",",nc,",",nearby-cities,origin,phase-data,",12,0.1225,0.06,139,md,earthquake,M 2.4 - Central California,301,Point,"[-120.6096667, 36.0295, 5.783]",301
0,3.29,Central California,177152671640,1481769174907,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1025676,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1025676&format=geojson,,,,,reviewed,0,167,nc,1025676,",nc1025676,",",nc,",",nearby-cities,origin,phase-data,",19,0.1252,0.1,126,md,earthquake,M 3.3 - Central California,302,Point,"[-120.6081667, 36.027, 2.893]",302
0,2.7,"San Francisco Bay area, California",177150748560,1481769162420,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1025673,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1025673&format=geojson,,,,,reviewed,0,112,nc,1025673,",nc1025673,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",57,0.006306,0.08,35,md,earthquake,"M 2.7 - San Francisco Bay area, California",303,Point,"[-122.045, 37.6536667, 7.475]",303
0,2.66,Northern California,177131968810,1481769141983,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1025668,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1025668&format=geojson,,,,,reviewed,0,109,nc,1025668,",nc1025668,",",nc,",",nearby-cities,origin,phase-data,",11,0.04865,0.11,81,md,earthquake,M 2.7 - Northern California,304,Point,"[-121.5396667, 39.5163333, 9.995]",304
0,2.37,"18km NNW of Tehachapi, CA",177130849830,1454101624880,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3023271,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3023271&format=geojson,,,,,reviewed,0,86,ci,3023271,",ci3023271,",",ci,",",origin,phase-data,",0,,0.295,132.1,mh,earthquake,"M 2.4 - 18km NNW of Tehachapi, CA",305,Point,"[-118.558, 35.272, 1]",305
0,2.47,Northern California,177127023680,1481769138490,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1025667,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1025667&format=geojson,,,,,reviewed,0,94,nc,1025667,",nc1025667,",",nc,",",nearby-cities,origin,phase-data,",18,0.01532,0.08,75,md,earthquake,M 2.5 - Northern California,306,Point,"[-121.4961667, 39.4105, 5.288]",306
0,2.48,Northern California,177116460490,1481769131326,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1025665,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1025665&format=geojson,,,,,reviewed,0,95,nc,1025665,",nc1025665,",",nc,",",nearby-cities,origin,phase-data,",10,0.05405,0.03,108,md,earthquake,M 2.5 - Northern California,307,Point,"[-121.54, 39.507, 8.925]",307
0,3.01,Northern California,177111593270,1481769126490,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1025664,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1025664&format=geojson,,,,,reviewed,0,139,nc,1025664,",nc1025664,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",60,0.03423,0.09,38,md,earthquake,M 3.0 - Northern California,308,Point,"[-121.6205, 36.9746667, 4.149]",308
0,3.3,Northern California,177104712410,1481769116679,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1025662,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1025662&format=geojson,,,,,reviewed,0,168,nc,1025662,",nc1025662,",",nc,",",nearby-cities,origin,phase-data,",21,0.02703,0.08,54,md,earthquake,M 3.3 - Northern California,309,Point,"[-121.5191667, 39.4428333, 5.007]",309
0,3.39,Northern California,177100928900,1481769113165,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1025661,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1025661&format=geojson,,,,,reviewed,0,177,nc,1025661,",nc1025661,",",nc,",",nearby-cities,origin,phase-data,",16,0.01622,0.05,60,md,earthquake,M 3.4 - Northern California,310,Point,"[-121.5295, 39.5128333, 8.005]",310
0,2.7,Washington,177100308530,1469405716230,,https://earthquake.usgs.gov/earthquakes/eventpage/uw10861433,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw10861433&format=geojson,,,,,reviewed,0,112,uw,10861433,",uw10861433,",",uw,",",origin,phase-data,",10,0.06302,0.04,82,md,explosion,M 2.7 Explosion - Washington,311,Point,"[-119.5486667, 46.6131667, 2.565]",311
0,2.73,Northern California,177096643100,1481769109553,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1025660,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1025660&format=geojson,,,,,reviewed,0,115,nc,1025660,",nc1025660,",",nc,",",nearby-cities,origin,phase-data,",18,0.01712,0.06,72,md,earthquake,M 2.7 - Northern California,312,Point,"[-121.4951667, 39.4026667, 4.453]",312
0,2.71,"21km NW of Tehachapi, CA",177083455690,1454102557360,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3023269,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3023269&format=geojson,,,,,reviewed,0,113,ci,3023269,",ci3023269,",",ci,",",origin,phase-data,",0,,0.409,183.9,mh,earthquake,"M 2.7 - 21km NW of Tehachapi, CA",313,Point,"[-118.59, 35.278, 6.66]",313
0,2.54,Central California,177079060320,1481769094917,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1025656,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1025656&format=geojson,,,,,reviewed,0,99,nc,1025656,",nc1025656,",",nc,",",nearby-cities,origin,phase-data,",10,0.01171,0.08,115,md,earthquake,M 2.5 - Central California,314,Point,"[-120.8046667, 36.2056667, 2.781]",314
0,3,Northern California,177076732220,1481769084095,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1025653,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1025653&format=geojson,,,,,reviewed,0,138,nc,1025653,",nc1025653,",",nc,",",nearby-cities,origin,phase-data,",11,0.03874,0.06,178,ml,earthquake,M 3.0 - Northern California,315,Point,"[-121.5368333, 39.4583333, 7.185]",315
0,2.97,Northern California,177075921550,1481769080089,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1025652,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1025652&format=geojson,,,,,reviewed,0,136,nc,1025652,",nc1025652,",",nc,",",nearby-cities,origin,phase-data,",21,0.02523,0.07,77,md,earthquake,M 3.0 - Northern California,316,Point,"[-121.5073333, 39.4048333, 3.47]",316
0,2.05,Northern California,177059999210,1481769068643,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1025649,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1025649&format=geojson,,,,,reviewed,0,65,nc,1025649,",nc1025649,",",nc,",",nearby-cities,origin,phase-data,",19,0.01171,0.05,52,md,earthquake,M 2.1 - Northern California,317,Point,"[-122.7698333, 38.8016667, 4.62]",317
0,2.59,Northern California,177059590800,1481769061305,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1025647,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1025647&format=geojson,,,,,reviewed,0,103,nc,1025647,",nc1025647,",",nc,",",nearby-cities,origin,phase-data,",18,0.01351,0.08,61,md,earthquake,M 2.6 - Northern California,318,Point,"[-121.4911667, 39.4403333, 3.387]",318
0,2.32,Northern California,177059066750,1481769057158,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1025646,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1025646&format=geojson,,,,,reviewed,0,83,nc,1025646,",nc1025646,",",nc,",",nearby-cities,origin,phase-data,",16,0.03964,0.09,77,md,earthquake,M 2.3 - Northern California,319,Point,"[-121.5271667, 39.4098333, 6.042]",319
0,2.81,Central California,177055567570,1481769049546,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1025643,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1025643&format=geojson,,,,,reviewed,0,121,nc,1025643,",nc1025643,",",nc,",",nearby-cities,origin,phase-data,",12,0.06306,0.07,69,md,earthquake,M 2.8 - Central California,320,Point,"[-120.9471667, 36.3785, 2.291]",320
0,3.46,Northern California,177049742410,1481769042094,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1025641,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1025641&format=geojson,,,,,reviewed,0,184,nc,1025641,",nc1025641,",",nc,",",nearby-cities,origin,phase-data,",19,0.01261,0.06,62,md,earthquake,M 3.5 - Northern California,321,Point,"[-121.4908333, 39.4411667, 2.737]",321
0,3.16,Northern California,177037521630,1481769034776,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1025637,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1025637&format=geojson,,,,,reviewed,0,154,nc,1025637,",nc1025637,",",nc,",",nearby-cities,origin,phase-data,",21,0.02252,0.07,73,md,earthquake,M 3.2 - Northern California,322,Point,"[-121.5045, 39.4093333, 4.158]",322
0,2.43,"San Francisco Bay area, California",177030888980,1481769029900,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1025636,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1025636&format=geojson,,,,,reviewed,0,91,nc,1025636,",nc1025636,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",44,0.06937,0.06,82,md,earthquake,"M 2.4 - San Francisco Bay area, California",323,Point,"[-121.7476667, 37.3963333, 4.868]",323
0,2.69,Northern California,177025014030,1481769011655,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1025630,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1025630&format=geojson,,,,,reviewed,0,111,nc,1025630,",nc1025630,",",nc,",",nearby-cities,origin,phase-data,",16,0.02793,0.05,70,md,earthquake,M 2.7 - Northern California,324,Point,"[-121.511, 39.4158333, 4.559]",324
0,2.47,Northern California,177020786750,1481769007792,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1025629,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1025629&format=geojson,,,,,reviewed,0,94,nc,1025629,",nc1025629,",",nc,",",nearby-cities,origin,phase-data,",16,0.01351,0.05,55,md,earthquake,M 2.5 - Northern California,325,Point,"[-121.4841667, 39.4661667, 2.288]",325
0,2.72,Northern California,177008490160,1481769000595,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1025625,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1025625&format=geojson,,,,,reviewed,0,114,nc,1025625,",nc1025625,",",nc,",",nearby-cities,origin,phase-data,",5,0.04865,0.04,169,md,earthquake,M 2.7 - Northern California,326,Point,"[-121.5155, 39.4156667, 6.897]",326
0,2.52,Northern California,177006678120,1481768997046,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1025624,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1025624&format=geojson,,,,,reviewed,0,98,nc,1025624,",nc1025624,",",nc,",",nearby-cities,origin,phase-data,",14,0.02432,0.05,81,md,earthquake,M 2.5 - Northern California,327,Point,"[-121.5025, 39.3986667, 2.939]",327
