,index,type,time,mag,place,status,tsunami,sig,net,nst,dmin,rms,gap,magType,longitude,latitude,depth
1031,1031,earthquake,2004-09-23 22:57:52.669,3.1,Nevada,reviewed,0,148,nn,6,0.439,0.0992,175.71,ml,-117.148,40.8665,5.1
1032,1032,earthquake,2004-09-23 22:57:17.547,1.5,Central California,reviewed,0,35,nn,7,0.054000000000000006,0.0348,87.77,mb,-118.6797,38.0148,8.8
1033,1033,earthquake,2004-09-23 22:40:39.800,1.46,Central California,reviewed,0,33,nc,18,0.05135,0.06,108.0,md,-121.0896667,35.652,3.24
1034,1034,earthquake,2004-09-23 22:31:58.170,2.11,Central California,reviewed,0,68,nc,35,0.04505,0.08,73.0,md,-118.682,38.0048333,4.714
1035,1035,earthquake,2004-09-23 22:30:01.830,2.21,Central California,reviewed,0,75,nc,40,0.04505,0.08,53.0,md,-118.6846667,38.0065,5.135
1036,1036,earthquake,2004-09-23 22:14:05.810,1.72,"3km WNW of Valle Vista, CA",reviewed,0,46,ci,6,0.05711,0.28,39.7,ml,-116.925,33.7633333,14.132
1037,1037,earthquake,2004-09-23 22:11:07.220,1.51,Central California,reviewed,0,35,nc,4,0.1658,0.05,329.0,md,-120.7868333,35.6678333,12.417
1038,1038,earthquake,2004-09-23 22:02:19.115,2.6,Central California,reviewed,0,104,nn,8,0.04,0.0458,78.43,ml,-118.6868,38.0012,0.0
1039,1039,earthquake,2004-09-23 22:01:34.040,1.65,Central California,reviewed,0,42,nc,11,0.04414,0.06,63.0,md,-118.6795,38.0021667,1.785
1040,1040,earthquake,2004-09-23 21:58:47.810,1.97,Central California,automatic,0,60,nc,5,0.09009,0.01,179.0,md,-118.6306667,38.0285,4.217
1041,1041,earthquake,2004-09-23 21:58:16.630,1.93,Northern California,reviewed,0,57,nc,19,0.024319999999999998,0.04,53.0,md,-122.797,38.8318333,1.829
1042,1042,earthquake,2004-09-23 21:54:48.920,1.82,Central California,reviewed,0,51,nc,26,0.04414,0.08,54.0,md,-118.6855,38.006,2.015
1043,1043,earthquake,2004-09-23 21:50:50.299,1.4,Central California,reviewed,0,30,nn,6,0.053,0.1045,121.27,mb,-118.6392,38.0377,7.9
1044,1044,earthquake,2004-09-23 21:48:57.460,1.22,Central California,reviewed,0,23,nc,6,0.042339999999999996,0.02,114.0,md,-118.6998333,38.009,-1.455
1045,1045,earthquake,2004-09-23 21:35:42.630,1.64,"San Francisco Bay area, California",reviewed,0,41,nc,20,0.06396,0.1,105.0,md,-122.0335,37.9648333,10.002
1046,1046,earthquake,2004-09-23 21:19:28.877,1.3,Central California,reviewed,0,26,nn,5,0.034,0.0969,90.73,mb,-118.6953,37.9981,6.1
1047,1047,earthquake,2004-09-23 21:10:59.060,2.13,Central California,reviewed,0,70,nc,41,0.04595,0.08,53.0,md,-118.684,38.0065,4.755
1048,1048,earthquake,2004-09-23 21:05:42.480,2.14,Northern California,reviewed,0,70,nc,17,0.1622,0.13,129.0,md,-123.7595,40.0451667,13.513
1049,1049,earthquake,2004-09-23 21:04:59.810,2.18,Northern California,reviewed,0,73,nc,18,0.1676,0.13,136.0,md,-123.7548333,40.0385,14.303
1050,1050,earthquake,2004-09-23 20:54:59.903,1.7,Central California,reviewed,0,44,nn,11,0.054000000000000006,0.1187,96.49,ml,-118.6237,38.0278,0.0
1051,1051,earthquake,2004-09-23 20:50:26.408,1.5,Central California,reviewed,0,35,nn,6,0.09,0.062,117.54,mb,-118.6768,38.0145,8.2
1052,1052,earthquake,2004-09-23 20:40:30.980,1.87,Central California,reviewed,0,54,nc,40,0.08649,0.07,52.0,md,-118.6833333,38.0126667,8.703
1053,1053,earthquake,2004-09-23 20:35:08.235,1.2,Nevada,reviewed,0,22,nn,7,0.024,0.12300000000000001,103.11,mb,-118.5656,38.0635,0.3
1054,1054,earthquake,2004-09-23 20:34:26.118,1.4,Central California,reviewed,0,30,nn,7,0.1,0.1479,126.02,mb,-118.6786,37.9983,3.3
1055,1055,earthquake,2004-09-23 20:27:34.872,1.3,Central California,reviewed,0,26,nn,5,0.048,0.0387,97.22,mb,-118.6776,38.0054,4.4
1056,1056,earthquake,2004-09-23 20:23:05.500,2.05,"48km SSW of Dana Point, California",reviewed,0,65,ci,9,0.5297,0.31,114.8,ml,-117.9183333,33.0735,6.634
1057,1057,earthquake,2004-09-23 20:13:53.142,1.2,Central California,reviewed,0,22,nn,11,0.037000000000000005,0.0761,76.42,mb,-118.7003,38.0028,6.3
1058,1058,earthquake,2004-09-23 20:05:41.938,2.1,Nevada,reviewed,0,68,nn,4,0.628,0.1081,319.49,ml,-114.8243,35.9395,0.0
1059,1059,earthquake,2004-09-23 19:58:41.584,1.7,Central California,reviewed,0,44,nn,5,0.042,0.1173,100.94,mb,-118.6892,38.0047,0.0
1060,1060,earthquake,2004-09-23 19:53:27.950,1.61,Central California,reviewed,0,40,nc,17,0.034230000000000003,0.07,60.0,md,-118.7121667,38.002,5.115
1061,1061,earthquake,2004-09-23 19:49:18.660,1.11,Northern California,reviewed,0,19,nc,15,0.027030000000000002,0.03,107.0,md,-121.4633333,37.0046667,8.113
1062,1062,earthquake,2004-09-23 19:45:41.300,2.81,Central California,reviewed,0,121,nc,48,0.06937,0.09,60.0,md,-118.6583333,38.0211667,3.625
1063,1063,earthquake,2004-09-23 19:31:14.602,1.5,Central California,reviewed,0,35,nn,12,0.052000000000000005,0.1225,73.88,mb,-118.6245,38.0302,0.0
1064,1064,earthquake,2004-09-23 19:17:20.925,1.4,Central California,reviewed,0,30,nn,13,0.019,0.1071,73.79,ml,-118.7122,37.9871,3.3
1065,1065,earthquake,2004-09-23 19:14:48.140,1.27,Central California,reviewed,0,25,nc,8,0.06667000000000001,0.05,179.0,md,-121.1193333,35.6638333,8.456
1066,1066,earthquake,2004-09-23 18:53:04.596,1.0,Central California,reviewed,0,15,nn,4,0.013999999999999999,0.1103,160.16,mb,-118.7223,37.9807,5.3
1067,1067,earthquake,2004-09-23 18:38:47.260,1.54,"19km SSW of Ludlow, California",reviewed,0,36,ci,12,0.1421,0.1,77.0,ml,-116.2713333,34.5806667,7.82
1068,1068,earthquake,2004-09-23 18:35:39.320,2.25,"20km SSW of Ludlow, California",reviewed,0,78,ci,21,0.1505,0.16,78.0,ml,-116.2625,34.5631667,4.72
1069,1069,quarry blast,2004-09-23 18:34:25.230,1.08,"10km ENE of Lebec, California",reviewed,0,18,ci,15,0.09208,0.28,70.0,ml,-118.7611667,34.862,-1.293
1070,1070,earthquake,2004-09-23 18:29:01.520,1.46,Central California,reviewed,0,33,nc,13,0.04324,0.23,233.0,md,-120.9588333,35.5401667,5.463
1071,1071,earthquake,2004-09-23 18:10:08.274,1.3,Central California,reviewed,0,26,nn,8,0.032,0.0912,120.9,ml,-118.7284,37.9987,6.6
1072,1072,earthquake,2004-09-23 18:03:45.700,1.56,Central California,automatic,0,37,nc,5,0.06486,0.06,114.0,md,-118.6471667,38.0273333,3.085
1073,1073,earthquake,2004-09-23 18:00:05.163,1.5,Central California,reviewed,0,35,nn,5,0.048,0.0428,97.58,mb,-118.6774,38.0059,3.2
1074,1074,earthquake,2004-09-23 17:57:56.570,1.54,Central California,reviewed,0,36,nc,22,0.039639999999999995,0.07,86.0,md,-120.8586667,35.533,6.21
1075,1075,earthquake,2004-09-23 17:57:53.640,2.26,Northern California,reviewed,0,79,nc,21,0.1739,0.17,128.0,md,-123.7661667,40.0308333,15.683
1076,1076,earthquake,2004-09-23 17:57:42.492,1.3,Central California,reviewed,0,26,nn,8,0.024,0.0997,84.06,mb,-118.7091,37.9918,2.0
1077,1077,earthquake,2004-09-23 17:55:22.980,1.1,Central California,reviewed,0,19,nn,5,0.031,0.063,108.35,mb,-118.6964,37.9954,5.7
1078,1078,earthquake,2004-09-23 17:53:37.392,1.0,Central California,reviewed,0,15,nn,6,0.03,0.1484,162.57,mb,-118.7326,37.9953,6.4
1079,1079,earthquake,2004-09-23 17:48:05.066,1.2,Central California,reviewed,0,22,nn,5,0.032,0.0354,122.56,mb,-118.7041,37.9985,1.2
1080,1080,earthquake,2004-09-23 17:36:09.343,1.5,Central California,reviewed,0,35,nn,6,0.039,0.092,110.51,mb,-118.6963,38.0039,6.1
1081,1081,earthquake,2004-09-23 17:34:50.942,1.2,Central California,reviewed,0,22,nn,17,0.036000000000000004,0.10800000000000001,72.4,ml,-118.6851,37.9949,6.8
1082,1082,earthquake,2004-09-23 17:20:40.120,1.2,Northern California,reviewed,0,22,nc,7,0.019819999999999997,0.02,100.0,md,-122.8095,38.8233333,3.33
1083,1083,earthquake,2004-09-23 17:19:39.860,1.5,Central California,reviewed,0,35,nc,22,0.05045,0.06,62.0,md,-118.6896667,38.0146667,7.915
1084,1084,earthquake,2004-09-23 17:15:28.962,1.3,Central California,reviewed,0,26,nn,7,0.052000000000000005,0.0783,100.73,ml,-118.676,38.0094,9.5
1085,1085,earthquake,2004-09-23 17:03:54.584,1.6,Central California,reviewed,0,39,nn,16,0.054000000000000006,0.1099,75.59,mb,-118.6351,38.0334,5.2
1086,1086,earthquake,2004-09-23 16:56:49.440,2.05,Central California,reviewed,0,65,nc,39,0.03333,0.07,48.0,md,-118.7128333,38.002,5.265
1087,1087,earthquake,2004-09-23 16:54:33.730,1.2,Central California,reviewed,0,22,nn,5,0.04,0.0261,92.99,mb,-118.6738,37.9916,5.1
1088,1088,earthquake,2004-09-23 16:53:54.160,1.03,Northern California,reviewed,0,16,nc,5,0.01261,0.04,103.0,md,-122.7783333,38.81,2.25
1089,1089,earthquake,2004-09-23 16:52:21.240,2.53,"54km SE of Campo, California",reviewed,0,98,ci,12,0.4539,0.14,265.0,ml,-116.1426667,32.2053333,5.658
1090,1090,earthquake,2004-09-23 16:47:33.900,1.59,"40km SW of Ludlow, California",reviewed,0,39,ci,13,0.1584,0.13,120.0,ml,-116.521,34.51,4.419
1091,1091,earthquake,2004-09-23 16:45:08.530,1.5,Central California,reviewed,0,35,nc,13,0.05225,0.1,73.0,md,-118.674,38.0095,5.195
1092,1092,earthquake,2004-09-23 16:43:55.800,1.98,"40km SW of Ludlow, California",reviewed,0,60,ci,34,0.1607,0.11,34.0,ml,-116.5175,34.5091667,2.624
1093,1093,earthquake,2004-09-23 16:41:55.890,1.86,Central California,reviewed,0,53,nc,40,0.006306,0.04,81.0,md,-118.826,37.584,10.179
1094,1094,earthquake,2004-09-23 16:32:00.951,1.4,Central California,reviewed,0,30,nn,6,0.044000000000000004,0.0503,100.78,mb,-118.6888,38.0064,5.5
1095,1095,earthquake,2004-09-23 16:08:14.100,1.1,Central California,reviewed,0,19,nn,6,0.024,0.0889,167.25,mb,-118.735,37.9871,6.7
1096,1096,earthquake,2004-09-23 16:00:43.653,1.0,Nevada,reviewed,0,15,nn,3,0.040999999999999995,0.0001,152.84,mb,-118.6258,38.0446,9.2
1097,1097,earthquake,2004-09-23 15:53:23.256,1.4,Central California,reviewed,0,30,nn,12,0.055999999999999994,0.1124,101.41,mb,-118.6409,38.0345,5.3
1098,1098,earthquake,2004-09-23 15:48:10.305,1.3,Central California,reviewed,0,26,nn,5,0.032,0.0472,109.56,mb,-118.6968,37.9967,0.0
1099,1099,earthquake,2004-09-23 15:34:17.100,1.54,Central California,reviewed,0,36,nc,34,0.006306,0.04,81.0,md,-118.8263333,37.5845,10.449
1100,1100,earthquake,2004-09-23 15:12:47.610,1.59,Central California,reviewed,0,39,nc,21,0.03153,0.08,58.0,md,-118.716,37.9996667,5.595
1101,1101,earthquake,2004-09-23 15:01:22.894,1.1,Central California,reviewed,0,19,nn,9,0.04,0.1287,96.21,ml,-118.6862,38.0012,7.1
1102,1102,earthquake,2004-09-23 14:57:35.070,1.2,"10km W of Niland, CA",reviewed,0,22,ci,10,0.049069999999999996,0.15,81.0,mh,-115.624,33.2435,3.701
1103,1103,earthquake,2004-09-23 14:55:58.380,1.22,Central California,reviewed,0,23,nc,25,0.008108,0.04,82.0,md,-118.8266667,37.582,10.069
1104,1104,earthquake,2004-09-23 14:51:51.637,1.0,Central California,reviewed,0,15,nn,5,0.02,0.1377,157.35,mb,-118.7219,37.988,3.2
1105,1105,earthquake,2004-09-23 14:48:39.980,1.68,"24km S of Bodfish, California",reviewed,0,43,ci,15,0.09748,0.17,87.0,ml,-118.4861667,35.373,1.97
1106,1106,earthquake,2004-09-23 14:37:23.132,1.2,Central California,reviewed,0,22,nn,15,0.053,0.0967,77.18,ml,-118.63,38.0316,2.1
1107,1107,earthquake,2004-09-23 14:26:21.205,1.6,Central California,reviewed,0,39,nn,22,0.053,0.1204,72.46,ml,-118.6222,38.0283,4.3
1108,1108,earthquake,2004-09-23 14:18:06.080,2.4,offshore Northern California,reviewed,0,89,nc,14,0.1477,0.25,245.0,md,-124.4876667,40.3016667,26.517
1109,1109,earthquake,2004-09-23 14:04:13.230,1.61,Central California,reviewed,0,40,nc,30,0.07927999999999999,0.06,49.0,md,-121.0593333,35.7246667,6.564
1110,1110,earthquake,2004-09-23 13:53:44.536,1.0,Central California,reviewed,0,15,nn,13,0.033,0.1295,91.91,ml,-118.6993,37.9986,6.3
1111,1111,earthquake,2004-09-23 13:39:12.470,1.64,Central California,reviewed,0,41,nc,18,0.04505,0.08,74.0,md,-118.6845,38.0058333,4.625
1112,1112,earthquake,2004-09-23 13:32:26.680,1.79,Central California,reviewed,0,49,nc,28,0.04414,0.09,74.0,md,-118.685,38.0048333,4.725
1113,1113,earthquake,2004-09-23 13:15:59.503,1.3,Central California,reviewed,0,26,nn,4,0.033,0.0983,106.15,mb,-118.6945,37.9972,7.9
1114,1114,earthquake,2004-09-23 13:02:59.430,1.16,Central California,reviewed,0,21,nc,7,0.04955,0.04,93.0,md,-118.674,38.0055,3.365
1115,1115,earthquake,2004-09-23 13:01:42.560,1.02,Northern California,reviewed,0,16,nc,7,0.06216,0.02,117.0,md,-122.8423333,38.858,3.769
1116,1116,earthquake,2004-09-23 12:59:37.720,1.51,Central California,reviewed,0,35,nc,23,0.042339999999999996,0.1,71.0,md,-118.6746667,37.9963333,6.465
1117,1117,earthquake,2004-09-23 12:56:05.330,1.37,Central California,reviewed,0,29,nc,8,0.07207000000000001,0.05,190.0,md,-120.8913333,35.6048333,7.015
1118,1118,earthquake,2004-09-23 12:52:48.780,1.1,Central California,reviewed,0,19,nn,5,0.025,0.1157,120.85,mb,-118.7041,37.9916,3.1
1119,1119,earthquake,2004-09-23 12:42:50.033,1.2,Central California,reviewed,0,22,nn,10,0.033,0.1319,106.87,ml,-118.7042,38.0004,5.0
1120,1120,earthquake,2004-09-23 12:42:13.035,1.1,Central California,reviewed,0,19,nn,12,0.031,0.0919,95.86,ml,-118.6922,37.9939,6.8
1121,1121,earthquake,2004-09-23 12:37:42.910,1.38,Central California,automatic,0,29,nc,7,0.04955,0.05,121.0,md,-118.6346667,38.039,3.855
1122,1122,earthquake,2004-09-23 12:34:47.327,1.2,Central California,reviewed,0,22,nn,7,0.028999999999999998,0.1073,131.11,ml,-118.7406,37.9886,7.2
1123,1123,earthquake,2004-09-23 12:26:53.620,1.22,Central California,reviewed,0,23,nc,10,0.034230000000000003,0.07,110.0,md,-118.6975,37.9998333,3.505
1124,1124,earthquake,2004-09-23 12:20:34.580,1.38,Central California,reviewed,0,29,nc,10,0.036039999999999996,0.06,111.0,md,-118.6976667,38.0013333,4.275
1125,1125,earthquake,2004-09-23 12:18:19.580,1.43,Northern California,reviewed,0,31,nc,7,0.2459,0.02,187.0,md,-121.9625,40.3961667,7.19
1126,1126,earthquake,2004-09-23 12:12:27.009,1.1,Central California,reviewed,0,19,nn,6,0.027000000000000003,0.095,157.33,mb,-118.7253,37.9945,6.1
1127,1127,earthquake,2004-09-23 12:08:52.430,1.16,Central California,reviewed,0,21,nc,27,0.019819999999999997,0.06,67.0,md,-120.8743333,36.0088333,12.408
1128,1128,earthquake,2004-09-23 12:02:34.222,1.2,Central California,reviewed,0,22,nn,8,0.046,0.1121,94.69,ml,-118.6769,38.0026,7.7
1129,1129,earthquake,2004-09-23 11:58:34.423,1.9,Central California,reviewed,0,56,nn,5,0.06,0.0601,104.13,ml,-118.6657,38.0143,5.7
1130,1130,earthquake,2004-09-23 11:44:56.550,1.71,Central California,reviewed,0,45,nc,19,0.05045,0.07,76.0,md,-118.6381667,38.0405,7.125
1131,1131,earthquake,2004-09-23 11:37:41.130,1.48,Central California,reviewed,0,34,nc,17,0.05045,0.08,80.0,md,-118.6806667,38.0101667,5.695
1132,1132,earthquake,2004-09-23 11:35:01.050,1.49,Central California,reviewed,0,34,nc,29,0.07027,0.07,49.0,md,-121.0346667,35.7295,5.474
1133,1133,earthquake,2004-09-23 11:27:33.020,2.07,Central California,reviewed,0,66,nc,31,0.04414,0.1,73.0,md,-118.6835,38.0046667,6.205
1134,1134,earthquake,2004-09-23 11:21:56.980,2.17,Central California,reviewed,0,72,nc,42,0.1234,0.17,180.0,md,-119.9211667,35.983,5.245
1135,1135,earthquake,2004-09-23 11:17:30.410,1.06,Northern California,reviewed,0,17,nc,7,0.03694,0.03,97.0,md,-122.8365,38.8258333,-0.139
1136,1136,earthquake,2004-09-23 10:57:44.190,1.1,"33km N of Yucca Valley, California",reviewed,0,19,ci,11,0.1249,0.11,88.0,ml,-116.4698333,34.4068333,3.979
1137,1137,earthquake,2004-09-23 10:53:56.661,1.6,Nevada,reviewed,0,39,nn,8,0.446,0.1047,244.22,ml,-115.4317,37.186,0.0
1138,1138,earthquake,2004-09-23 10:43:03.571,1.3,Central California,reviewed,0,26,nn,7,0.066,0.0813,121.76,mb,-118.6335,38.0185,8.3
1139,1139,earthquake,2004-09-23 10:37:07.010,2.56,Central California,reviewed,0,101,nc,45,0.02793,0.08,72.0,md,-118.7021667,37.9945,3.005
1140,1140,earthquake,2004-09-23 10:35:36.230,1.24,Northern California,reviewed,0,24,nc,13,0.06216,0.04,94.0,md,-121.706,37.336,8.541
1141,1141,earthquake,2004-09-23 10:32:24.660,1.35,"San Francisco Bay area, California",reviewed,0,28,nc,10,0.019819999999999997,0.05,69.0,md,-121.7448333,37.3778333,2.091
1142,1142,earthquake,2004-09-23 10:22:38.340,1.52,Central California,reviewed,0,36,nc,16,0.039639999999999995,0.09,91.0,md,-118.6925,38.004,3.675
1143,1143,earthquake,2004-09-23 10:21:20.200,1.76,Central California,reviewed,0,48,nc,21,0.06847,0.05,109.0,md,-118.6913333,38.0415,1.595
1144,1144,earthquake,2004-09-23 10:07:38.060,2.17,Central California,reviewed,0,72,nc,13,0.04775,0.05,84.0,md,-118.6713333,38.0015,4.145
1145,1145,earthquake,2004-09-23 09:56:45.177,1.4,Central California,reviewed,0,30,nn,7,0.026000000000000002,0.1209,166.06,mb,-118.7345,37.9898,5.6
1146,1146,earthquake,2004-09-23 09:49:39.800,1.72,Central California,reviewed,0,46,nc,19,0.02342,0.09,84.0,md,-118.7086667,37.9913333,3.075
1147,1147,earthquake,2004-09-23 09:42:00.950,1.15,Northern California,reviewed,0,20,nc,15,0.06667000000000001,0.04,84.0,md,-121.7016667,37.3331667,8.191
1148,1148,earthquake,2004-09-23 09:31:32.200,1.48,Northern California,reviewed,0,34,nc,34,0.06396,0.04,61.0,md,-121.7033333,37.3366667,7.941
1149,1149,earthquake,2004-09-23 09:28:50.880,1.89,Central California,automatic,0,55,nc,7,0.03333,0.07,119.0,md,-118.703,38.0001667,4.015
1150,1150,earthquake,2004-09-23 09:26:42.950,2.58,Northern California,reviewed,0,102,nc,86,0.06216,0.11,38.0,md,-121.7038333,37.3385,7.021
1151,1151,earthquake,2004-09-23 09:26:10.860,2.32,Northern California,automatic,0,83,nc,63,0.06667000000000001,0.06,54.0,md,-121.7023333,37.3333333,7.301
1152,1152,earthquake,2004-09-23 09:25:47.180,1.59,Northern California,automatic,0,39,nc,27,0.06757,0.05,63.0,md,-121.6998333,37.3338333,7.711
1153,1153,earthquake,2004-09-23 09:24:10.479,1.4,Central California,reviewed,0,30,nn,6,0.026000000000000002,0.1398,116.53,mb,-118.7019,37.9916,3.3
1154,1154,earthquake,2004-09-23 09:22:13.240,1.5,"35km ENE of Lucerne Valley, California",reviewed,0,35,ci,6,0.06116,0.1,72.0,mh,-116.6293333,34.5826667,-0.039
1155,1155,earthquake,2004-09-23 09:21:42.870,1.94,Central California,automatic,0,58,nc,19,0.03063,0.11,90.0,md,-118.7073333,37.9986667,2.065
1156,1156,earthquake,2004-09-23 09:19:14.460,1.62,Central California,automatic,0,40,nc,7,0.06937,0.04,124.0,md,-118.6411667,38.018,8.295
1157,1157,earthquake,2004-09-23 09:19:12.550,2.76,Northern California,reviewed,0,117,nc,95,0.06396,0.06,39.0,md,-121.7026667,37.3365,8.347
1158,1158,earthquake,2004-09-23 09:18:45.666,1.7,Nevada,reviewed,0,44,nn,12,0.027999999999999997,0.1115,76.36,ml,-118.5622,38.0602,0.0
1159,1159,earthquake,2004-09-23 09:17:14.030,1.48,Central California,reviewed,0,34,nc,6,0.042339999999999996,0.05,192.0,md,-120.8808333,35.5706667,6.485
1160,1160,earthquake,2004-09-23 09:17:05.420,1.73,Central California,reviewed,0,46,nc,30,0.07387,0.11,80.0,md,-118.685,38.0386667,-1.975
1161,1161,earthquake,2004-09-23 09:16:38.570,1.57,Central California,reviewed,0,38,nc,6,0.06937,0.15,227.0,md,-120.8255,35.5145,15.337
1162,1162,earthquake,2004-09-23 09:09:01.394,1.8,Nevada,reviewed,0,50,nn,7,0.053,0.1231,284.98,mb,-118.5307,38.0965,0.0
1163,1163,earthquake,2004-09-23 09:02:19.361,1.1,Central California,reviewed,0,19,nn,12,0.036000000000000004,0.10800000000000001,82.17,ml,-118.6788,37.9903,6.6
1164,1164,earthquake,2004-09-23 08:52:57.986,1.5,Central California,reviewed,0,35,nn,5,0.025,0.1095,116.24,mb,-118.702,37.9909,2.1
1165,1165,earthquake,2004-09-23 08:30:59.330,1.78,Central California,reviewed,0,49,nc,33,0.08378,0.16,76.0,md,-120.7963333,35.5051667,3.618
1166,1166,earthquake,2004-09-23 08:29:02.970,1.87,Central California,reviewed,0,54,nc,21,0.07027,0.08,96.0,md,-118.6621667,38.0245,5.465
1167,1167,earthquake,2004-09-23 08:23:27.496,1.2,Nevada,reviewed,0,22,nn,11,0.031,0.1272,75.89,ml,-118.5531,38.0792,0.0
1168,1168,earthquake,2004-09-23 07:54:58.944,1.4,Nevada,reviewed,0,30,nn,5,0.037000000000000005,0.114,125.15,mb,-118.6232,38.0483,9.3
1169,1169,earthquake,2004-09-23 07:43:46.400,1.27,Central California,reviewed,0,25,nc,9,0.05946,0.06,75.0,md,-118.6425,38.031,3.815
1170,1170,earthquake,2004-09-23 07:33:43.028,1.4,Nevada,reviewed,0,30,nn,5,0.043,0.0694,122.61,mb,-118.6282,38.0438,8.1
1171,1171,earthquake,2004-09-23 07:09:12.300,1.8,Central California,reviewed,0,50,nc,8,0.04054,0.45,136.0,md,-118.7291667,38.042,14.685
1172,1172,earthquake,2004-09-23 07:04:18.740,2.29,Central California,reviewed,0,81,nc,39,0.2739,0.17,229.0,md,-119.6725,36.0103333,18.53
1173,1173,earthquake,2004-09-23 06:47:07.520,1.16,Central California,reviewed,0,21,nc,4,0.05315,0.02,168.0,md,-120.9431667,35.5778333,4.535
1174,1174,earthquake,2004-09-23 06:37:29.424,1.5,Central California,reviewed,0,35,nn,6,0.07200000000000001,0.0666,108.56,mb,-118.6484,38.019,6.3
1175,1175,earthquake,2004-09-23 06:37:03.930,1.23,Northern California,reviewed,0,23,nc,27,0.015319999999999999,0.06,54.0,md,-121.6686667,36.9456667,6.326
1176,1176,earthquake,2004-09-23 06:35:16.216,1.1,Central California,reviewed,0,19,nn,6,0.021,0.133,115.19,ml,-118.7128,37.9886,3.5
1177,1177,earthquake,2004-09-23 06:30:00.660,1.94,Central California,reviewed,0,58,nc,53,0.1027,0.09,40.0,md,-120.7436667,35.6205,5.374
1178,1178,earthquake,2004-09-23 06:29:33.280,1.72,Central California,reviewed,0,46,nc,22,0.03333,0.07,92.0,md,-118.7,37.9991667,3.465
1179,1179,earthquake,2004-09-23 06:22:45.740,1.22,Northern California,reviewed,0,23,nc,6,0.0,0.01,120.0,md,-122.7946667,38.8081667,3.153
1180,1180,earthquake,2004-09-23 06:20:21.440,1.03,Central California,reviewed,0,16,nc,7,0.060360000000000004,0.04,113.0,md,-118.6771667,38.0201667,8.905
1181,1181,earthquake,2004-09-23 06:12:20.590,1.99,Central California,reviewed,0,61,nc,11,0.060360000000000004,0.1,189.0,md,-120.8121667,35.4803333,6.507
1182,1182,earthquake,2004-09-23 06:11:29.690,2.72,Central California,reviewed,0,114,nc,58,0.08829,0.09,60.0,md,-120.774,35.4658333,4.185
1183,1183,earthquake,2004-09-23 06:06:07.470,1.3,Central California,reviewed,0,26,nc,9,0.034230000000000003,0.06,142.0,md,-118.7158333,38.0026667,5.415
1184,1184,earthquake,2004-09-23 06:04:47.242,1.5,Central California,reviewed,0,35,nn,5,0.025,0.0936,121.36,mb,-118.7043,37.9916,2.9
1185,1185,earthquake,2004-09-23 05:56:53.320,1.04,Central California,reviewed,0,17,nc,8,0.03153,0.06,147.0,md,-118.718,37.9998333,4.915
1186,1186,earthquake,2004-09-23 05:54:37.686,1.6,Central California,reviewed,0,39,nn,6,0.035,0.1052,141.99,mb,-118.7156,38.0032,2.6
1187,1187,earthquake,2004-09-23 05:53:13.800,1.81,Central California,reviewed,0,50,nc,17,0.01261,0.06,81.0,md,-121.149,35.6943333,6.043
1188,1188,earthquake,2004-09-23 05:51:54.650,1.89,Central California,reviewed,0,55,nc,35,0.01622,0.08,76.0,md,-121.1466667,35.6978333,6.043
1189,1189,earthquake,2004-09-23 05:44:07.218,2.2,Central California,reviewed,0,74,nn,28,0.05,0.1288,71.75,ml,-118.6156,38.0287,3.1
1190,1190,earthquake,2004-09-23 05:43:03.330,1.6,Central California,reviewed,0,39,nc,8,0.06396,0.17,177.0,md,-120.8298333,35.5216667,5.845
1191,1191,earthquake,2004-09-23 05:42:02.824,2.3,Central California,reviewed,0,81,nn,6,0.053,0.14300000000000002,131.86,ml,-118.646,38.0432,7.7
1192,1192,earthquake,2004-09-23 05:33:30.940,1.42,offshore Central California,reviewed,0,31,nc,5,0.05946,0.01,216.0,md,-120.8948333,35.3631667,7.719
1193,1193,earthquake,2004-09-23 05:31:49.330,1.83,offshore Central California,reviewed,0,52,nc,10,0.04505,0.11,151.0,md,-120.8765,35.3653333,6.169
1194,1194,earthquake,2004-09-23 05:24:59.270,1.69,Central California,reviewed,0,44,nc,21,0.034230000000000003,0.08,90.0,md,-118.698,38.0,3.415
1195,1195,earthquake,2004-09-23 05:19:10.210,1.53,Central California,reviewed,0,36,nc,30,0.05495,0.06,57.0,md,-121.0996667,35.7153333,7.123
1196,1196,earthquake,2004-09-23 05:06:16.100,1.67,offshore Central California,reviewed,0,43,nc,7,0.06757,0.1,182.0,md,-120.8988333,35.35,5.579
1197,1197,earthquake,2004-09-23 05:02:52.100,1.39,Central California,reviewed,0,30,nc,18,0.02973,0.08,72.0,md,-118.6995,37.9951667,2.825
1198,1198,earthquake,2004-09-23 05:01:26.232,1.3,Central California,reviewed,0,26,nn,5,0.05,0.0381,132.34,mb,-118.6201,38.0311,12.9
1199,1199,earthquake,2004-09-23 05:00:18.310,1.1,Central California,reviewed,0,19,nn,6,0.032,0.1599,168.74,mb,-118.7399,37.9942,3.1
1200,1200,earthquake,2004-09-23 04:55:36.860,3.05,Central California,reviewed,0,143,nc,49,0.03333,0.07,73.0,md,-118.7116667,38.0011667,5.025
1201,1201,earthquake,2004-09-23 04:53:59.480,2.31,Central California,reviewed,0,82,nc,42,0.07027,0.08,74.0,md,-118.6523333,38.0231667,2.005
